"","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"207e3d02a738c993e877d98243e6288ec80cb927","   9606","Homo sapiens","species","0.9983","Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"3650284328396789d10ff287c1e397c2c679f630","      1","root","no rank","1.0000","","","","","","",""
"7be941bf54e716d929dfb99b41e8a1768ad1d9ed","      1","root","no rank","1.0000","","","","","","",""
"1bc3ba448b14d0a1141be53ad074510664498dc3","1437010","Boreoeutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"03f6f8c100c2b56a47ec31cec57552f1225ea44d","      1","root","no rank","1.0000","","","","","","",""
"7b5f91bbfbf89fcc8814f9cb0dc8ad559fe5cf93","      1","root","no rank","1.0000","","","","","","",""
"398451ad71750e8e70c0b985f820337e65f03496","      1","root","no rank","1.0000","","","","","","",""
"751461bef993adfdb0fb3ffc77d5868c72e0c09a","      1","root","no rank","1.0000","","","","","","",""
"e1e021630582da3e592b952ae6517abf3ae4ab9b","      1","root","no rank","1.0000","","","","","","",""
"094db7e38e45a89a6a9caca09499665c47b6265e","      1","root","no rank","1.0000","","","","","","",""
"454e2b2463e8000f65a1e44dd6155e7ad9594e98","      1","root","no rank","1.0000","","","","","","",""
"016517383adf00274ec5ff6c3f1cece6bf1684d3","   9373","Talpidae","family","1.0000","Metazoa","Chordata","Mammalia","Eulipotyphla","Talpidae","",""
"1c42738bf10d52ef6f3f0a64f3b52b16bc2cbeaa","      1","root","no rank","1.0000","","","","","","",""
"3b7d79269925312d78c5648d89690aa860ea254a","      1","root","no rank","1.0000","","","","","","",""
"41da04bf9f4d5553ac7e709e17198c83c6df7ded","      1","root","no rank","1.0000","","","","","","",""
"65ac5966f56db867e8d0c9997d9d508363b636c1","      1","root","no rank","1.0000","","","","","","",""
"2d2a611443cfd3a77ee04b072a38194264758d3b"," 504568","Salmoninae","subfamily","0.9999","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"0dd6aa5ea1ed2457def3a7622ec15fd705a92ec9","      1","root","no rank","1.0000","","","","","","",""
"b683f86fedb5f47d6199e237a82cc531ec0fc70f","      1","root","no rank","1.0000","","","","","","",""
"8e4347656947378d29ef8d8d89b9ebae0182b48c","      1","root","no rank","1.0000","","","","","","",""
"130ebdb98ca597c01dbe4b64739002c13cb4a111","      1","root","no rank","1.0000","","","","","","",""
"b461bf94c14a40cd56756736701b9e982a7763a8"," 183663","Soricinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Eulipotyphla","Soricidae","",""
"f77fe794a54332bcc238df692eb10bd4e724c374","      1","root","no rank","1.0000","","","","","","",""
"d4a55837cbd48549a4a486d0a0519d9f7e7b1f4b","      1","root","no rank","1.0000","","","","","","",""
"b895976d25a1d5c5380d5bfc3a07a2f934dcb99a","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"70e761b7366473c5ae35b5b372009f59a8e6cb5d"," 126287","Didelphinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Didelphimorphia","Didelphidae","",""
"6088093d67356d31dfa01bff46065dc7e7619a47","      1","root","no rank","1.0000","","","","","","",""
"19f97bcc3b23101f43159ad2425c1d6184973351","      1","root","no rank","1.0000","","","","","","",""
"a2fb423edd694fa7ef9ed20ae9416a8f6d698fe0","      1","root","no rank","1.0000","","","","","","",""
"7a9dd268e26e0fd12419e1f412869695a0008916","      1","root","no rank","1.0000","","","","","","",""
"3ccf75d53190230e46e0a690f9b026f1dced4ec7","      1","root","no rank","1.0000","","","","","","",""
"f21b851db0115674ad3472f7e93c65f9ab331434","      1","root","no rank","1.0000","","","","","","",""
"91038d44df37858fc26f69eeafbd6c9fb4e04ba0","      1","root","no rank","1.0000","","","","","","",""
"a2686935cf0a02a6a8850bb603eec480d071552f","      1","root","no rank","1.0000","","","","","","",""
"87a539f687fc3668ad94db646c1dda7394653899","      1","root","no rank","1.0000","","","","","","",""
"008bdd2e53c3965e569fb36d0627cfb1c4dd871a","      1","root","no rank","1.0000","","","","","","",""
"cab5058277fc05b41ae02e92e578487d2bb74571","      1","root","no rank","1.0000","","","","","","",""
"9ff01f9daa719069d76203783b33485c70511366","      1","root","no rank","1.0000","","","","","","",""
"c848e0b26430489fffaa15de2dd78fdeda1c34c1","      1","root","no rank","1.0000","","","","","","",""
"498d3f7855a1105c7af133c64e6b83f045a4aeb7","      1","root","no rank","1.0000","","","","","","",""
"a266a1b327d8fe5848a43d86333a40af13045c11","      1","root","no rank","1.0000","","","","","","",""
"f542d85b9fcebc9ee19937b2d835a92e9f606a53","      1","root","no rank","1.0000","","","","","","",""
"0c6f968e9e5d2beed560fdb8f0c722fac5b8de83","      1","root","no rank","1.0000","","","","","","",""
"98c0fafafbe48c62f26157382ea4b982429dc852","      1","root","no rank","1.0000","","","","","","",""
"fb69dc881468b0869e722cc0c3f31c0bd149246e","      1","root","no rank","1.0000","","","","","","",""
"11638e92bfc39a04c3c8f8fd87ee1c1d4b2bfee4","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"2210659efc6ddb64bdbc1cc09f532f395042f5d1","      1","root","no rank","1.0000","","","","","","",""
"a0f258f998303ff4dfc27f691d6e093b908c5b43","      1","root","no rank","1.0000","","","","","","",""
"c939a55c1b0f29640edc0a1dcc63659571f24c15","      1","root","no rank","1.0000","","","","","","",""
"5afc359c6925323bd484598fd02857ec2cb63800","      1","root","no rank","1.0000","","","","","","",""
"93ad6d230c398171c0f961dac921943b333fae61","      1","root","no rank","1.0000","","","","","","",""
"ebdb603f393684c287c11e05e3ddc809e6ac2a20","      1","root","no rank","1.0000","","","","","","",""
"004f5865d2e9cddae811f9f60baf546c98aaf62b","   9606","Homo sapiens","species","0.9983","Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"4bf0a5e203e12b2553277a06f91c395e65ce2367","      1","root","no rank","1.0000","","","","","","",""
"97c904b0d24ffdcf8df4e322adcd738f5319375b","      1","root","no rank","1.0000","","","","","","",""
"4306894c7c36925ae256ff2049198c939267c852","      1","root","no rank","1.0000","","","","","","",""
"2213f32ebe2b67317d473d8cc7c4da8454d12603","   9606","Homo sapiens","species","0.9983","Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"83fd0edbd42d13610d4011efe14fc0f1a5caef06","      1","root","no rank","1.0000","","","","","","",""
"de906c1cc4bc0fdf413c52d5ee87c123c89f5531","1437010","Boreoeutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"cebb15dea940eae01e4a4cf884d0d36cdc2dc197","  32523","Tetrapoda","clade","0.9998","Metazoa","Chordata","","","","",""
"38bad609962e635b3eb0f811561dedec1dd72399"," 183663","Soricinae","subfamily","0.9999","Metazoa","Chordata","Mammalia","Eulipotyphla","Soricidae","",""
"b459f774469c78709b446e0f1fcfcecfd24472ab","      1","root","no rank","1.0000","","","","","","",""
"207f21a9ac8923f86bf9e15171c3b260baef2054","      1","root","no rank","1.0000","","","","","","",""
"706f8f806921a4b577188c787e37b21d30472235","      1","root","no rank","1.0000","","","","","","",""
"96f66d7366d90eeb42981faba0731e8ef1df543c","      1","root","no rank","1.0000","","","","","","",""
"0dd8fe48016eed404fb968b4219883cee99eefab","      1","root","no rank","1.0000","","","","","","",""
"4a95e2206b661e5dad95c0ba1ecfbe14176da2b7","      1","root","no rank","1.0000","","","","","","",""
"f5b00b7c5d0d5de48179bf9121db7827ecbda055","      1","root","no rank","1.0000","","","","","","",""
"a92c5b41e7073d0edcffa0f65ca120e92926652f","      1","root","no rank","1.0000","","","","","","",""
"e20a0fd9c5bf15a8c773d4e98875e69ed9a0bbf7","      1","root","no rank","1.0000","","","","","","",""
"d2f642f449f43fd9f151b78d0f5716f89384370b","      1","root","no rank","1.0000","","","","","","",""
"ab712dc83e12701e4ef9ffbb0bd14bb729980312","      1","root","no rank","1.0000","","","","","","",""
"be7011f80ae2076e36b0cbcce63d35f69db0e0f3","      1","root","no rank","1.0000","","","","","","",""
"18b1ea0063f9f12187584574b47bac7550b15ba9","      1","root","no rank","1.0000","","","","","","",""
"b1f3a67396c40a744dcd968c70dfbebb8751bb8f","      1","root","no rank","1.0000","","","","","","",""
"838687fb3fade236b19b2ccfe565325d0152f1bd","      1","root","no rank","1.0000","","","","","","",""
"3b7e97dbd8b2cba477283bf9166dd242212aec52","      1","root","no rank","1.0000","","","","","","",""
"8686d74259ac59c8dc4acf78f8161693e4aac098","      1","root","no rank","1.0000","","","","","","",""
"9964c6b4d70f7dd7bfe0ca5d5ef3ff0418fb0eeb","      1","root","no rank","1.0000","","","","","","",""
"3516633f1e7168795aad3935d264bfd0a0d4e274","   8111","Perciformes","order","0.9209","Metazoa","Chordata","Actinopteri","Perciformes","","",""
"29ff67f3a832c5350d3601060d55dead3de8ca3f","      1","root","no rank","1.0000","","","","","","",""
"1793487750c1626e52792705d12523b16acdff82","      1","root","no rank","1.0000","","","","","","",""
"2ac82be2016d8309e5d2d921f3ec0c839cd98be8","      1","root","no rank","1.0000","","","","","","",""
"aebefde0aebe3dc5caa71da41c08657c11152745","      1","root","no rank","1.0000","","","","","","",""
"44ee69c1ab183928a7f739b42aabe5765d6db51e","      1","root","no rank","1.0000","","","","","","",""
"0a353b2e71b5fda06a837cd0cf2b4d50097f9e93","      1","root","no rank","1.0000","","","","","","",""
"8ab3c0acb27aee75bed42a692a296a8238010cc3","      1","root","no rank","1.0000","","","","","","",""
"8314ce6358b9319571de21ca2727330e101693c2","      1","root","no rank","1.0000","","","","","","",""
"3bddd8ac7e908f6d90d75e007d47c063ee76381f","      1","root","no rank","1.0000","","","","","","",""
"82d883bd8c23e830da6ec024158a02f7802adfc0","      1","root","no rank","1.0000","","","","","","",""
"300a32eb1eeb3ef7603496c577c28bdcd2ccb582","      1","root","no rank","1.0000","","","","","","",""
"286e84186b2617419e643c6396476dd5099381b2","      1","root","no rank","1.0000","","","","","","",""
"117310bf8e4d398ce26bbbdab42f13251b0fb60e","      1","root","no rank","1.0000","","","","","","",""
"d28b25dd6bbf74496e497dcb0c53ee19dae76e6e","      1","root","no rank","1.0000","","","","","","",""
"33baba600e09a8d6d1d0170f7725a0743d29862e","      1","root","no rank","1.0000","","","","","","",""
"0bdcd8ae888eae2744e8f25bcf12feaf2c09c44f","      1","root","no rank","1.0000","","","","","","",""
"9526af420cb9f0667e53bd95135270e47529e6c4","      1","root","no rank","1.0000","","","","","","",""
"d0f1c64cda1899a682d5b293e8ec953fe2090458","      1","root","no rank","1.0000","","","","","","",""
"8469f88e8a21779214f5944cde8bbd2dcdd32e2b","      1","root","no rank","1.0000","","","","","","",""
"9930877ba3e94399dfcf38c5d4ef0ebf93643342","      1","root","no rank","1.0000","","","","","","",""
"b23345cd97dbc13af3075a88480ddf5bfe16ee1a","      1","root","no rank","1.0000","","","","","","",""
"32881090bb3aabe783c24490b7011e5f05592108","      1","root","no rank","1.0000","","","","","","",""
"a71581da3be44e1fc2c9c8f4b7ffac9fbc6246d0","   9347","Eutheria","clade","0.9575","Metazoa","Chordata","Mammalia","","","",""
"c2e4659fca63d546925754e3dbf5d4009fc3879e","      1","root","no rank","1.0000","","","","","","",""
"c8b9fce74d4f4eb962dff33d35b61bcf0b522dba"," 504568","Salmoninae","subfamily","0.9959","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"9e5a6f13efa5b641a9c6890d2c0fdc443181a45e","      1","root","no rank","1.0000","","","","","","",""
"53d31c7a687d7e05ca56108ac4445db352d23c9a","      1","root","no rank","1.0000","","","","","","",""
"8957e246fbf773fbc3b3b3824ae51b884b051298","      1","root","no rank","1.0000","","","","","","",""
"81ee2f9d3fbf69d114c8534aee5c6cddd712ff9a","      1","root","no rank","1.0000","","","","","","",""
"b9d7c3a952509e83b97ebeaa311676bef32cfab8","      1","root","no rank","1.0000","","","","","","",""
"e5d31500f5aeb4e623a744d2d381648312fa6242","      1","root","no rank","1.0000","","","","","","",""
"07ba4dd2ff8bc1df90526d69a1847feaacb2d6b8","      1","root","no rank","1.0000","","","","","","",""
"9926cce3a962f5d5f41bb6a6ff4b33a8b4796167","      1","root","no rank","1.0000","","","","","","",""
"1553e093118bdc22bdbfed5138b635e4c772dc57","      1","root","no rank","1.0000","","","","","","",""
"d228fb2a4aa513081c3195e647d808ec5958f3b2","   9126","Passeriformes","order","0.9945","Metazoa","Chordata","Aves","Passeriformes","","",""
"4e4983fbb85e3b81cb97f608ff64451ca59290ae","      1","root","no rank","1.0000","","","","","","",""
"cf65ef12b5ecc11c58de3b7f536c6f97916b2f4c","      1","root","no rank","1.0000","","","","","","",""
"735d106bb4a16f74b19693613a03e6ef34d82a82","      1","root","no rank","1.0000","","","","","","",""
"9d164bac00d2f9786b9d32b2175f233c1b8daaab","      1","root","no rank","1.0000","","","","","","",""
"e73c53430f8c4f79d471707da171614fc9c2335b","      1","root","no rank","1.0000","","","","","","",""
"dfb07f628f96af5de02715152485d4d23124bba5","      1","root","no rank","1.0000","","","","","","",""
"228685894d2f9d35d5d5f5d30f4d9938848b4199","      1","root","no rank","1.0000","","","","","","",""
"e46351cca8453b7be2f12c9932db08c5086e7f16","      1","root","no rank","1.0000","","","","","","",""
"253146501d8d0b1b07582c66e8f29c68173c5005","      1","root","no rank","1.0000","","","","","","",""
"acd3d2238e7a9c01d966493c53a32649623086c2","      1","root","no rank","1.0000","","","","","","",""
"f0a1936974ec4884b7651033fa7513a0c41f3d5d","      1","root","no rank","1.0000","","","","","","",""
"6810aa46ce72ac6888ab9597b4ae0e1987dd8a12","      1","root","no rank","1.0000","","","","","","",""
"5210fcf389fd4604a2322aae8fd6f038c09edae3","      1","root","no rank","1.0000","","","","","","",""
"43c6c71446aa24d1b92df6c2bc26f15a0cd13438","      1","root","no rank","1.0000","","","","","","",""
"08ec5ad00428c365785741a62d4df2c63bfd4b07","      1","root","no rank","1.0000","","","","","","",""
"276f49bd1a3f92af4007cfffa57a4c02baa42dc2","      1","root","no rank","1.0000","","","","","","",""
"6ea6472a1c7c10044e3588048e7ce38f41eebbbf","      1","root","no rank","1.0000","","","","","","",""
"1b127e737cc8dc753233e5451171253881447635","   9347","Eutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"3b836fd0378042ed73f4bba28524e708ae4899a4","      1","root","no rank","1.0000","","","","","","",""
"fa0ba065605358fe54e75419bae92f27c43e6dc6","      1","root","no rank","1.0000","","","","","","",""
"82d11914c16e1e32f89c84bd2a1fe6e8a1304a87","      1","root","no rank","1.0000","","","","","","",""
"4af812980c1d15fa74a879b2049e543e0a8c58f6","      1","root","no rank","1.0000","","","","","","",""
"a20966979a94ed98e29c1c2bae194c283e4ba3de","      1","root","no rank","1.0000","","","","","","",""
"21f3feccba06b0bacf257956fe9c29147907d075","      1","root","no rank","1.0000","","","","","","",""
"6876daf03b38d0fb2de26b0f88ae6196a54d2323","      1","root","no rank","1.0000","","","","","","",""
"527ebb0eff03dcdf6ce5dbc24d70f1c67dd91035","      1","root","no rank","1.0000","","","","","","",""
"c3321ac8463692063ec41662aad64dcd5266ae4f","   9072","Phasianinae","subfamily","0.9991","Metazoa","Chordata","Aves","Galliformes","Phasianidae","",""
"49a88c011feb0352df259a56133b2d0b13f26758","      1","root","no rank","1.0000","","","","","","",""
"b48706c0ab14f99228264cbf34ac4ab88a5f2ceb","      1","root","no rank","1.0000","","","","","","",""
"2e5783d5c3596eeaa6669cf7218c0b06c7ea6c7e","1437010","Boreoeutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"c97c8ec3afa02f6271ed35126dcaf56627e012fe","      1","root","no rank","1.0000","","","","","","",""
"58048465c79305ed73b80e3981f34902e2366619","      1","root","no rank","1.0000","","","","","","",""
"2bded3989ac3b75f61e2820bace379c7ce76e095","      1","root","no rank","1.0000","","","","","","",""
"e7dfd23a373a7f6855893231ae8a7c3210d96011"," 504568","Salmoninae","subfamily","0.9999","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"5a834f566994fe05ba9c3c2fe28abbbebc2d689e","      1","root","no rank","1.0000","","","","","","",""
"0e712cca38e9bc952c100641362a12b9f5c2540d","      1","root","no rank","1.0000","","","","","","",""
"0311e9230a0e820de7ba3093948ebf30dec7ec15","      1","root","no rank","1.0000","","","","","","",""
"3d84f21b3867e1412f4a1b542122413957c96a5d","      1","root","no rank","1.0000","","","","","","",""
"0cc59bb017d6530d8b967d5a9d155590114a7218","      1","root","no rank","1.0000","","","","","","",""
"ca56f2d874e0610d2e05b2dbab3ef6b01741c044","      1","root","no rank","1.0000","","","","","","",""
"e3d2fad9cee615d4db845a1afc12aac186f8e80e","      1","root","no rank","1.0000","","","","","","",""
"32e94c67d38709c5977f9068eecb008bb7f042db","      1","root","no rank","1.0000","","","","","","",""
"9eaa663e5f00d26f1f9fb31d17a20b206fdebf88","      1","root","no rank","1.0000","","","","","","",""
"0978b97df2d13cbc3150659fa61edba02334a854","      1","root","no rank","1.0000","","","","","","",""
"a60b9e209e120425c4c4e2f55539c13d46492791","      1","root","no rank","1.0000","","","","","","",""
"ab23c61574d8c7349f02893cec88c0ba76367a74","      1","root","no rank","1.0000","","","","","","",""
"40f4b40ad5ded7b1dcb4d126adb7f20ba59679ae","      1","root","no rank","1.0000","","","","","","",""
"aef2abd24d6cd9de586b630e2a1d2be2b5884834","      1","root","no rank","1.0000","","","","","","",""
"cf977a7d2f139fc7c998d9ef40d481a42f18383f","      1","root","no rank","1.0000","","","","","","",""
"bdcafcab798f61fc2bfee55e3119a243ed081448","      1","root","no rank","1.0000","","","","","","",""
"e41aa1b3899ab0abb58f1c546c2342ecff648ce8","      1","root","no rank","1.0000","","","","","","",""
"44a6b1d711d796583023db34843c983e22ba1d63","      1","root","no rank","1.0000","","","","","","",""
"86160f2cf08869e31ef98858e300daf92f77252d","      1","root","no rank","1.0000","","","","","","",""
"b6122ba78c3479904a9196cb80c5cdd0f8c90930","      1","root","no rank","1.0000","","","","","","",""
"9bea96daf218b38ca7e55f302ad5bce16fcb078b","2068722","Anserinae","subfamily","1.0000","Metazoa","Chordata","Aves","Anseriformes","Anatidae","",""
"0f74a39f016fb3cb56287eb77d6fe3e23b5b0bcf","      1","root","no rank","1.0000","","","","","","",""
"d46a588aa3bf44852c43260f0c9b23642a0945b3","      1","root","no rank","1.0000","","","","","","",""
"4d252b695610fbaca2e46fb753300239f73df402","      1","root","no rank","1.0000","","","","","","",""
"93e9594643e61f5ed0f124018f5590261f74d27f","      1","root","no rank","1.0000","","","","","","",""
"1acf837b03e497dfe4adff803e793624798f540e","      1","root","no rank","1.0000","","","","","","",""
"d4269078def1c0100d3e0b64e29fd31c33c1a1e0","      1","root","no rank","1.0000","","","","","","",""
"d6364e0727a9f2f4d4b98301648b5a01145f0457","      1","root","no rank","1.0000","","","","","","",""
"1c37a53655ad347945280d8698b66a004a7a8b31","      1","root","no rank","1.0000","","","","","","",""
"c414456be07dbc022b309c66cf20362fd2c5349f","      1","root","no rank","1.0000","","","","","","",""
"3744baafafcddb9ddbc3c88eeb8e1ea88f6f98ad","      1","root","no rank","1.0000","","","","","","",""
"e48f5aa419207da6b8d5128fccae58606eb4e5e8","      1","root","no rank","1.0000","","","","","","",""
"df42a5774ccf987256f7bb680c521515db7a348e","      1","root","no rank","1.0000","","","","","","",""
"3cdd933501a73a7e60f0d84b7a1ed17ca3462f64","      1","root","no rank","1.0000","","","","","","",""
"ba4e8aea1482a629eeacaf71454461a4481a71f9"," 504568","Salmoninae","subfamily","0.9997","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"113104dbb24d08eb0a915761014057949244d2f8","   9347","Eutheria","clade","0.9571","Metazoa","Chordata","Mammalia","","","",""
"fd2b86a836bb5c82db911e487fb95cd45e512a52","      1","root","no rank","1.0000","","","","","","",""
"ec9fe03f1e771521f4720e7e4722e83bda0b2d73","      1","root","no rank","1.0000","","","","","","",""
"356c9e8e032ccd933d99e6e70be0f03d79687d91","   8092","Cottidae","family","0.9236","Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"e63a97cc5b55455aed87138fd829f3a8621891d6","      1","root","no rank","1.0000","","","","","","",""
"63a23abb57677f8f02fb8674c7193b1f766ca324","      1","root","no rank","1.0000","","","","","","",""
"3f35e39406e9c3bd54b52debd49c27ce21fa44d6","      1","root","no rank","1.0000","","","","","","",""
"132c0806c9b548de2666efc751f2490412a75400","      1","root","no rank","1.0000","","","","","","",""
"d31de4ddbb4f7930112ab6842c06742ec49dcdc6","      1","root","no rank","1.0000","","","","","","",""
"7863250ebc689ff0fb81a37f9128d0aa23ecefbf","      1","root","no rank","1.0000","","","","","","",""
"aa654ec00118e5bdf98dcc4a63c2baba89aceaa3","      1","root","no rank","1.0000","","","","","","",""
"5a0132d898b6ed9a2516570e2809dcab22c6cea7","      1","root","no rank","1.0000","","","","","","",""
"541e40dc627e0fbd702a2b0107c78c045d236fee","      1","root","no rank","1.0000","","","","","","",""
"103498f29ca29e5efa6f1d725df02d02a90f0a33","      1","root","no rank","1.0000","","","","","","",""
"1cae023437b272e51d0a949ff5d662bc82f6eb3f","      1","root","no rank","1.0000","","","","","","",""
"56721c21e096279743b91dd95594a6232f6da195","      1","root","no rank","1.0000","","","","","","",""
"e1404419893449aa7e5c40475faf22644375b216","      1","root","no rank","1.0000","","","","","","",""
"3d93511048563ea9c3e47a825b7dfe4e53cac658","      1","root","no rank","1.0000","","","","","","",""
"3d95d0534c424c083158273b621749dba82d337e","      1","root","no rank","1.0000","","","","","","",""
"e3f8353a623a622c5d1cdb33e212d124e290b97e","      1","root","no rank","1.0000","","","","","","",""
"8facb0337b8affd7934a2dbbe434480017a2e174","      1","root","no rank","1.0000","","","","","","",""
"1f8fa7a739b2feec0bf88389ac754704abb95a12","      1","root","no rank","1.0000","","","","","","",""
"10e208d1ce645588da4c457f9ef5a12d73075532","      1","root","no rank","1.0000","","","","","","",""
"86100560b0a9a37e0132e26f1dcc1a817b285428","      1","root","no rank","1.0000","","","","","","",""
"1f0230ac2289b1b725beac5f19f9f28205e92f74","      1","root","no rank","1.0000","","","","","","",""
"861a5b665ecb74d74f7408dc2a49fb5de92793e6"," 504568","Salmoninae","subfamily","0.9369","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"3d962ebce08741c58ca1e216a662470dd8f85b6b","      1","root","no rank","1.0000","","","","","","",""
"39327e7c6d16284b1da3323495567ae9a4ad6aee","      1","root","no rank","1.0000","","","","","","",""
"d3b70907e36d509f494538cb7d35143396c3ec6e","      1","root","no rank","1.0000","","","","","","",""
"3e5286013a9b530b3cdbef5e893fd3e8a51ccc09","      1","root","no rank","1.0000","","","","","","",""
"1a1b876b49c5e825d63e6b8c5b74cad24ddbc23a","      1","root","no rank","1.0000","","","","","","",""
"a87e56e05e866bdff3e3fc7915f481f938103c0b","      1","root","no rank","1.0000","","","","","","",""
"ac59e7073f36f8e7e6f2b442dad0fd481aacd1c9","      1","root","no rank","1.0000","","","","","","",""
"d327e3f35449306585602ee6667a117d7485fc21","      1","root","no rank","1.0000","","","","","","",""
"d676ce54a1080bb6cf88fa38b773c4101c38f0a4","      1","root","no rank","1.0000","","","","","","",""
"7eea3d065aa455520355b79747207f5df44b34ff","      1","root","no rank","1.0000","","","","","","",""
"e275a8250ca229131b931cb644488ddad3aa2f8c","      1","root","no rank","1.0000","","","","","","",""
"01db0ea7719719ff0ea477cf77d2cfc937f41fb0","      1","root","no rank","1.0000","","","","","","",""
"4c55dc4b0beca8af84098ab284da2838f0aea731","      1","root","no rank","1.0000","","","","","","",""
"d665a22273eb050425814dad353904c8b09a1f31","   9823","Sus scrofa","species",NA,"Metazoa","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"1279139208f8be1c390d5f7e84a525d4a8dba481","      1","root","no rank","1.0000","","","","","","",""
"ffd22d069e7ba3559539eb47bd4ebb91b00fa715","      1","root","no rank","1.0000","","","","","","",""
"e037a4f4bf14f4dac3dbb4f9fc50c1c6b2d46195","      1","root","no rank","1.0000","","","","","","",""
"69557a8afc52ac4a15a63500bab75e93f317aa1c","      1","root","no rank","1.0000","","","","","","",""
"fe1e2e11f9d6cb603c3e6ee844af04db7b8f79c4","      1","root","no rank","1.0000","","","","","","",""
"21cdec00a138d9c6d05e47333c0d7866ffff37cc","      1","root","no rank","1.0000","","","","","","",""
"e2c2d219ed3c800dcf92ae83ca65f9477023699b","      1","root","no rank","1.0000","","","","","","",""
"f176572a72bbeba73035d845efabf931bae66e94","      1","root","no rank","1.0000","","","","","","",""
"df7b9d4aec4906406cf9c321cd574c98f463bdf7","      1","root","no rank","1.0000","","","","","","",""
"7c1ef6788b9f8d581b0051964f76e6a6982282ec","      1","root","no rank","1.0000","","","","","","",""
"73317946e373d6dc19f9c17b2ddf43d554ffa2e1","      1","root","no rank","1.0000","","","","","","",""
"b5d81b6178bde595ed6d9b74abdd59f26c4a7ef8","      1","root","no rank","1.0000","","","","","","",""
"c0410f00c3774694dfe2df3977db7719d412c44c","      1","root","no rank","1.0000","","","","","","",""
"e1c25b4908b9540942904a44055a49e51d4641bf","      1","root","no rank","1.0000","","","","","","",""
"8aae9d596c38ddc2536f6fc28c7d00c7c643932a","      1","root","no rank","1.0000","","","","","","",""
"15896e0a22dcf679960d03353604f46cbe6981e1","      1","root","no rank","1.0000","","","","","","",""
"664a9a56d9359860c813db7cc5d1eab343baec56","      1","root","no rank","1.0000","","","","","","",""
"51c7ef2d6667a8290d602311911396211565d88e","      1","root","no rank","1.0000","","","","","","",""
"a063426f772884f30d15fbd51a06b72d4957bdde","      1","root","no rank","1.0000","","","","","","",""
"70381ab8527d8accf1296bca4cc2854330c1ab9b","      1","root","no rank","1.0000","","","","","","",""
"62d5118784f0893160add5e9b798e5ee463aa639","      1","root","no rank","1.0000","","","","","","",""
"9ab3404f8a459470cfe0fa59e84ec1263f7ba9d9","      1","root","no rank","1.0000","","","","","","",""
"019360a3ee96621629df67f33ff15165e8d70072","      1","root","no rank","1.0000","","","","","","",""
"051851ffccd33e5d516de3ae1bcbdacad10500db","      1","root","no rank","1.0000","","","","","","",""
"1516a2ae228f5089ffd05afa4dea2292c4a34b0c","      1","root","no rank","1.0000","","","","","","",""
"081386dc94b266f8be78386c0931d7fdcc66a72b","      1","root","no rank","1.0000","","","","","","",""
"bc77959e9f5ee4080335ed7909b94dbdd0b4c17d","      1","root","no rank","1.0000","","","","","","",""
"bd65681f358f90d71a355c71d447800c83321edf","      1","root","no rank","1.0000","","","","","","",""
"e534b44c1ad08935f85c11f2d784a030a14a59d2","      1","root","no rank","1.0000","","","","","","",""
"6170bb5e9c409178d55efe26ad71ca5af044bb9d","      1","root","no rank","1.0000","","","","","","",""
"558af21531f1621b69f3ac55b6967f42cf102894","      1","root","no rank","1.0000","","","","","","",""
"098bcd43ab9a2b6de8c1883292fb4d2ef61e2706","      1","root","no rank","1.0000","","","","","","",""
"1f0dea59061020eede345b91f5463eca5c7a7c2f","      1","root","no rank","1.0000","","","","","","",""
"d4b834cd4c5fcc0079bde23a52eb4413af97379f","      1","root","no rank","1.0000","","","","","","",""
"709718c12c35625635e6bd0b6a353c2e6bc78e69","      1","root","no rank","1.0000","","","","","","",""
"4bca755d81a72295af9494c96aa1c8d8da852187","1437010","Boreoeutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"2eb9ebf829c50e6a48005f70c7bb0c5a8bc371b2","      1","root","no rank","1.0000","","","","","","",""
"e6ede21b3c42bfac9abe8cb25295dfb928499a68","      1","root","no rank","1.0000","","","","","","",""
"b3d7bd9026589b1ace0204bb4499898e30765c26","      1","root","no rank","1.0000","","","","","","",""
